observableId	preequilibrationConditionId	simulationConditionId	simulation	time	observableParameters	noiseParameters	observableTransformation	noiseDistribution	experimentId	datasetId	replicateId
pRII_Microscopy	control	JI09_151102_Drg421_418_Age__ctrl_and_Fsk10	2096.24585843275	75	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_151102_Drg421_418_Age	JI09_151102_Drg421_418_Age__ctrl_and_Fsk10	Drg419
pRII_Microscopy	control	JI09_151102_Drg421_418_Age__ctrl_and_Fsk10	2153.45471637357	90	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_151102_Drg421_418_Age	JI09_151102_Drg421_418_Age__ctrl_and_Fsk10	Drg419
pRII_Microscopy	control	JI09_151102_Drg421_418_Age__ctrl_and_Fsk10	2153.07299825739	120	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_151102_Drg421_418_Age	JI09_151102_Drg421_418_Age__ctrl_and_Fsk10	Drg419
pRII_Microscopy	control	JI09_151102_Drg421_418_Age__ctrl_and_Fsk10	2149.13890674148	180	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_151102_Drg421_418_Age	JI09_151102_Drg421_418_Age__ctrl_and_Fsk10	Drg419
pRII_Microscopy	control	JI09_151102_Drg421_418_Age__ctrl_and_Fsk10	1074.82627815054	60	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_151102_Drg421_418_Age	JI09_151102_Drg421_418_Age__ctrl_and_Fsk10	Drg420
pRII_Microscopy	control	JI09_151102_Drg421_418_Age__ctrl_and_Fsk10	1762.67167084297	61	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_151102_Drg421_418_Age	JI09_151102_Drg421_418_Age__ctrl_and_Fsk10	Drg420
pRII_Microscopy	control	JI09_151102_Drg421_418_Age__ctrl_and_Fsk10	1917.50608684998	65	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_151102_Drg421_418_Age	JI09_151102_Drg421_418_Age__ctrl_and_Fsk10	Drg420
pRII_Microscopy	control	JI09_151102_Drg421_418_Age__ctrl_and_Fsk10	2096.24585843275	75	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_151102_Drg421_418_Age	JI09_151102_Drg421_418_Age__ctrl_and_Fsk10	Drg420
pRII_Microscopy	control	JI09_151102_Drg421_418_Age__ctrl_and_Fsk10	2153.45471637357	90	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_151102_Drg421_418_Age	JI09_151102_Drg421_418_Age__ctrl_and_Fsk10	Drg420
pRII_Microscopy	control	JI09_151102_Drg421_418_Age__ctrl_and_Fsk10	2153.07299825739	120	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_151102_Drg421_418_Age	JI09_151102_Drg421_418_Age__ctrl_and_Fsk10	Drg420
pRII_Microscopy	control	JI09_151102_Drg421_418_Age__ctrl_and_Fsk10	2149.13890674148	180	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_151102_Drg421_418_Age	JI09_151102_Drg421_418_Age__ctrl_and_Fsk10	Drg420
pRII_Microscopy	control	JI09_151102_Drg421_418_Age__H894_and_Fsk3	1074.28571622373	60	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_151102_Drg421_418_Age	JI09_151102_Drg421_418_Age__H894_and_Fsk3	Drg418
pRII_Microscopy	control	JI09_151102_Drg421_418_Age__H894_and_Fsk3	1617.20124890631	61	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_151102_Drg421_418_Age	JI09_151102_Drg421_418_Age__H894_and_Fsk3	Drg418
pRII_Microscopy	control	JI09_151102_Drg421_418_Age__H894_and_Fsk3	1771.64589136547	65	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_151102_Drg421_418_Age	JI09_151102_Drg421_418_Age__H894_and_Fsk3	Drg418
pRII_Microscopy	control	JI09_151102_Drg421_418_Age__H894_and_Fsk3	1953.40894669797	75	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_151102_Drg421_418_Age	JI09_151102_Drg421_418_Age__H894_and_Fsk3	Drg418
pRII_Microscopy	control	JI09_151102_Drg421_418_Age__H894_and_Fsk3	2023.55765021314	90	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_151102_Drg421_418_Age	JI09_151102_Drg421_418_Age__H894_and_Fsk3	Drg418
pRII_Microscopy	control	JI09_151102_Drg421_418_Age__H894_and_Fsk3	2025.59899237133	120	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_151102_Drg421_418_Age	JI09_151102_Drg421_418_Age__H894_and_Fsk3	Drg418
pRII_Microscopy	control	JI09_151102_Drg421_418_Age__H894_and_Fsk3	2005.35548371094	180	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_151102_Drg421_418_Age	JI09_151102_Drg421_418_Age__H894_and_Fsk3	Drg418
pRII_Microscopy	control	JI09_151102_Drg421_418_Age__H894_and_Fsk3	1074.28571622373	60	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_151102_Drg421_418_Age	JI09_151102_Drg421_418_Age__H894_and_Fsk3	Drg419
pRII_Microscopy	control	JI09_151102_Drg421_418_Age__H894_and_Fsk3	1617.20124890631	61	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_151102_Drg421_418_Age	JI09_151102_Drg421_418_Age__H894_and_Fsk3	Drg419
pRII_Microscopy	control	JI09_151102_Drg421_418_Age__H894_and_Fsk3	1771.64589136547	65	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_151102_Drg421_418_Age	JI09_151102_Drg421_418_Age__H894_and_Fsk3	Drg419
pRII_Microscopy	control	JI09_151102_Drg421_418_Age__H894_and_Fsk3	1953.40894669797	75	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_151102_Drg421_418_Age	JI09_151102_Drg421_418_Age__H894_and_Fsk3	Drg419
pRII_Microscopy	control	JI09_151102_Drg421_418_Age__H894_and_Fsk3	2023.55765021314	90	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_151102_Drg421_418_Age	JI09_151102_Drg421_418_Age__H894_and_Fsk3	Drg419
pRII_Microscopy	control	JI09_151102_Drg421_418_Age__H894_and_Fsk3	2025.59899237133	120	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_151102_Drg421_418_Age	JI09_151102_Drg421_418_Age__H894_and_Fsk3	Drg419
pRII_Microscopy	control	JI09_151102_Drg421_418_Age__H894_and_Fsk3	2005.35548371094	180	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_151102_Drg421_418_Age	JI09_151102_Drg421_418_Age__H894_and_Fsk3	Drg419
pRII_Microscopy	control	JI09_151102_Drg421_418_Age__H894_and_Fsk3	1074.28571622373	60	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_151102_Drg421_418_Age	JI09_151102_Drg421_418_Age__H894_and_Fsk3	Drg420
pRII_Microscopy	control	JI09_151102_Drg421_418_Age__H894_and_Fsk3	1617.20124890631	61	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_151102_Drg421_418_Age	JI09_151102_Drg421_418_Age__H894_and_Fsk3	Drg420
pRII_Microscopy	control	JI09_151102_Drg421_418_Age__H894_and_Fsk3	1771.64589136547	65	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_151102_Drg421_418_Age	JI09_151102_Drg421_418_Age__H894_and_Fsk3	Drg420
pRII_Microscopy	control	JI09_151102_Drg421_418_Age__H894_and_Fsk3	1953.40894669797	75	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_151102_Drg421_418_Age	JI09_151102_Drg421_418_Age__H894_and_Fsk3	Drg420
pRII_Microscopy	control	JI09_151102_Drg421_418_Age__H894_and_Fsk3	2023.55765021314	90	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_151102_Drg421_418_Age	JI09_151102_Drg421_418_Age__H894_and_Fsk3	Drg420
pRII_Microscopy	control	JI09_151102_Drg421_418_Age__H894_and_Fsk3	2025.59899237133	120	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_151102_Drg421_418_Age	JI09_151102_Drg421_418_Age__H894_and_Fsk3	Drg420
pRII_Microscopy	control	JI09_151102_Drg421_418_Age__H894_and_Fsk3	2005.35548371094	180	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_151102_Drg421_418_Age	JI09_151102_Drg421_418_Age__H894_and_Fsk3	Drg420
pRII_Microscopy	control	JI09_151102_Drg421_418_Age__H894_and_Fsk3	1074.28571622373	60	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_151102_Drg421_418_Age	JI09_151102_Drg421_418_Age__H894_and_Fsk3	Drg421
pRII_Microscopy	control	JI09_151102_Drg421_418_Age__H894_and_Fsk3	1617.20124890631	61	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_151102_Drg421_418_Age	JI09_151102_Drg421_418_Age__H894_and_Fsk3	Drg421
pRII_Microscopy	control	JI09_151102_Drg421_418_Age__H894_and_Fsk3	1771.64589136547	65	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_151102_Drg421_418_Age	JI09_151102_Drg421_418_Age__H894_and_Fsk3	Drg421
pRII_Microscopy	control	JI09_151102_Drg421_418_Age__H894_and_Fsk3	1953.40894669797	75	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_151102_Drg421_418_Age	JI09_151102_Drg421_418_Age__H894_and_Fsk3	Drg421
pRII_Microscopy	control	JI09_151102_Drg421_418_Age__H894_and_Fsk3	2023.55765021314	90	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_151102_Drg421_418_Age	JI09_151102_Drg421_418_Age__H894_and_Fsk3	Drg421
pRII_Microscopy	control	JI09_151102_Drg421_418_Age__H894_and_Fsk3	2025.59899237133	120	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_151102_Drg421_418_Age	JI09_151102_Drg421_418_Age__H894_and_Fsk3	Drg421
pRII_Microscopy	control	JI09_151102_Drg421_418_Age__H894_and_Fsk3	2005.35548371094	180	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_151102_Drg421_418_Age	JI09_151102_Drg421_418_Age__H894_and_Fsk3	Drg421
pRII_Microscopy	control	JI09_151102_Drg421_418_Age__H8910_and_Fsk3	1072.4197998032	60	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_151102_Drg421_418_Age	JI09_151102_Drg421_418_Age__H8910_and_Fsk3	Drg418
pRII_Microscopy	control	JI09_151102_Drg421_418_Age__H8910_and_Fsk3	1607.24035133788	61	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_151102_Drg421_418_Age	JI09_151102_Drg421_418_Age__H8910_and_Fsk3	Drg418
pRII_Microscopy	control	JI09_151102_Drg421_418_Age__H8910_and_Fsk3	1758.52487914983	65	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_151102_Drg421_418_Age	JI09_151102_Drg421_418_Age__H8910_and_Fsk3	Drg418
pRII_Microscopy	control	JI09_151102_Drg421_418_Age__H8910_and_Fsk3	1937.33767091823	75	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_151102_Drg421_418_Age	JI09_151102_Drg421_418_Age__H8910_and_Fsk3	Drg418
pRII_Microscopy	control	JI09_151102_Drg421_418_Age__H8910_and_Fsk3	2006.16590761944	90	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_151102_Drg421_418_Age	JI09_151102_Drg421_418_Age__H8910_and_Fsk3	Drg418
pRII_Microscopy	control	JI09_151102_Drg421_418_Age__H8910_and_Fsk3	1999.43954184144	120	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_151102_Drg421_418_Age	JI09_151102_Drg421_418_Age__H8910_and_Fsk3	Drg418
pRII_Microscopy	control	JI09_151102_Drg421_418_Age__H8910_and_Fsk3	1947.12998005896	180	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_151102_Drg421_418_Age	JI09_151102_Drg421_418_Age__H8910_and_Fsk3	Drg418
pRII_Microscopy	control	JI09_151102_Drg421_418_Age__H8910_and_Fsk3	1072.4197998032	60	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_151102_Drg421_418_Age	JI09_151102_Drg421_418_Age__H8910_and_Fsk3	Drg419
pRII_Microscopy	control	JI09_151102_Drg421_418_Age__H8910_and_Fsk3	1607.24035133788	61	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_151102_Drg421_418_Age	JI09_151102_Drg421_418_Age__H8910_and_Fsk3	Drg419
pRII_Microscopy	control	JI09_151102_Drg421_418_Age__H8910_and_Fsk3	1758.52487914983	65	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_151102_Drg421_418_Age	JI09_151102_Drg421_418_Age__H8910_and_Fsk3	Drg419
pRII_Microscopy	control	JI09_151102_Drg421_418_Age__H8910_and_Fsk3	1937.33767091823	75	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_151102_Drg421_418_Age	JI09_151102_Drg421_418_Age__H8910_and_Fsk3	Drg419
pRII_Microscopy	control	JI09_151102_Drg421_418_Age__H8910_and_Fsk3	2006.16590761944	90	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_151102_Drg421_418_Age	JI09_151102_Drg421_418_Age__H8910_and_Fsk3	Drg419
pRII_Microscopy	control	JI09_151102_Drg421_418_Age__H8910_and_Fsk3	1999.43954184144	120	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_151102_Drg421_418_Age	JI09_151102_Drg421_418_Age__H8910_and_Fsk3	Drg419
pRII_Microscopy	control	JI09_151102_Drg421_418_Age__H8910_and_Fsk3	1947.12998005896	180	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_151102_Drg421_418_Age	JI09_151102_Drg421_418_Age__H8910_and_Fsk3	Drg419
pRII_Microscopy	control	JI09_151102_Drg421_418_Age__H8910_and_Fsk3	1072.4197998032	60	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_151102_Drg421_418_Age	JI09_151102_Drg421_418_Age__H8910_and_Fsk3	Drg420
pRII_Microscopy	control	JI09_151102_Drg421_418_Age__H8910_and_Fsk3	1607.24035133788	61	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_151102_Drg421_418_Age	JI09_151102_Drg421_418_Age__H8910_and_Fsk3	Drg420
pRII_Microscopy	control	JI09_151102_Drg421_418_Age__H8910_and_Fsk3	1758.52487914983	65	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_151102_Drg421_418_Age	JI09_151102_Drg421_418_Age__H8910_and_Fsk3	Drg420
pRII_Microscopy	control	JI09_151102_Drg421_418_Age__H8910_and_Fsk3	1937.33767091823	75	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_151102_Drg421_418_Age	JI09_151102_Drg421_418_Age__H8910_and_Fsk3	Drg420
pRII_Microscopy	control	JI09_151102_Drg421_418_Age__H8910_and_Fsk3	2006.16590761944	90	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_151102_Drg421_418_Age	JI09_151102_Drg421_418_Age__H8910_and_Fsk3	Drg420
pRII_Microscopy	control	JI09_151102_Drg421_418_Age__H8910_and_Fsk3	1999.43954184144	120	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_151102_Drg421_418_Age	JI09_151102_Drg421_418_Age__H8910_and_Fsk3	Drg420
pRII_Microscopy	control	JI09_151102_Drg421_418_Age__H8910_and_Fsk3	1947.12998005896	180	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_151102_Drg421_418_Age	JI09_151102_Drg421_418_Age__H8910_and_Fsk3	Drg420
pRII_Microscopy	control	JI09_151102_Drg421_418_Age__H8910_and_Fsk3	1072.4197998032	60	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_151102_Drg421_418_Age	JI09_151102_Drg421_418_Age__H8910_and_Fsk3	Drg421
pRII_Microscopy	control	JI09_151102_Drg421_418_Age__H8910_and_Fsk3	1607.24035133788	61	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_151102_Drg421_418_Age	JI09_151102_Drg421_418_Age__H8910_and_Fsk3	Drg421
pRII_Microscopy	control	JI09_151102_Drg421_418_Age__H8910_and_Fsk3	1758.52487914983	65	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_151102_Drg421_418_Age	JI09_151102_Drg421_418_Age__H8910_and_Fsk3	Drg421
pRII_Microscopy	control	JI09_151102_Drg421_418_Age__H8910_and_Fsk3	1937.33767091823	75	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_151102_Drg421_418_Age	JI09_151102_Drg421_418_Age__H8910_and_Fsk3	Drg421
pRII_Microscopy	control	JI09_151102_Drg421_418_Age__H8910_and_Fsk3	2006.16590761944	90	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_151102_Drg421_418_Age	JI09_151102_Drg421_418_Age__H8910_and_Fsk3	Drg421
pRII_Microscopy	control	JI09_151102_Drg421_418_Age__H8910_and_Fsk3	1999.43954184144	120	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_151102_Drg421_418_Age	JI09_151102_Drg421_418_Age__H8910_and_Fsk3	Drg421
pRII_Microscopy	control	JI09_151102_Drg421_418_Age__H8910_and_Fsk3	1947.12998005896	180	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_151102_Drg421_418_Age	JI09_151102_Drg421_418_Age__H8910_and_Fsk3	Drg421
pRII_Microscopy	control	JI09_151102_Drg421_418_Age__H8925_and_Fsk3	1064.02581915599	60	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_151102_Drg421_418_Age;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_151102_Drg421_418_Age	JI09_151102_Drg421_418_Age__H8925_and_Fsk3	Drg418
